sample_id,base_mof_id,mof_name,source,cif_path,formula,is_augmented,defect_fraction,n_removed,metal_substituted_to,functional_group,noise_sigma_A,augmentation_ops,open_metal_site,has_functional_group,pore_volume_cm3_g,void_fraction,gravimetric_surface_area_m2_g,volumetric_surface_area_m2_cm3,lcd_A,pld_A,density_g_cm3,nsites,nelements,mean_atomic_number,mean_atomic_radius_A,mean_electronegativity_diff,metal_fraction
finetune_000264_v06,finetune_000264,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000264_v06.cif,CuHC4O3,True,0.0,0,,,0.11474616039393631,noise,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000265_v00,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v00.cif,Ho(CO2)4,False,0.0,0,,,0.0,none,False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000265_v01,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v01.cif,Ho(CO2)4,True,0.0,0,,,0.053506264957804715,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000265_v02,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v02.cif,Ho2C9O16,True,0.0,0,,-CH3,0.10732110090011521,"noise,functional,substitution",False,True,0.12952345876697718,0.22218162834662825,2.108439506345835e+25,3.616769712991286e+25,4.534497269418265,2.4939734981800457,1.715377511237948,54,3,11.703703703703704,0.7185185185185188,0.9079035680560402,0.07407407407407407
finetune_000265_v03,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v03.cif,Ho4C14N2O29,True,0.11108263051341859,5,,-NH2,0.03251178236217189,"functional,noise,defect",False,True,0.17965964272889448,0.29307847944393106,2.924578234951807e+25,4.770859660496474e+25,5.207952767935874,2.8643740223647307,1.631298353888998,49,4,12.204081632653061,0.7244897959183674,0.8327214420200791,0.08163265306122448
finetune_000265_v04,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v04.cif,Ho4C14N2O27,True,0.15728491692452426,7,,-NH2,0.04563122816234974,"defect,functional,noise",False,True,0.19788068658307154,0.31497643003533504,3.2211883554252254e+25,5.12732407686131e+25,5.399009606563231,2.9694552836097774,1.5917492276493896,47,4,12.382978723404255,0.7297872340425533,0.8327214420200791,0.0851063829787234
finetune_000265_v05,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v05.cif,Ho(CO2)4,True,0.0,0,,,0.11399716237735906,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000265_v06,finetune_000265,Ho(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000265_v06.cif,Ho(CO2)4,True,0.0,0,,,0.1379369784077174,"substitution,noise",False,False,0.14997836171222506,0.25281674030478984,2.4414133620380375e+25,4.115461463109865e+25,4.837021143375599,2.6603616288565797,1.6856881047273249,52,3,11.923076923076923,0.7192307692307693,0.9079035680560402,0.07692307692307693
finetune_000266_v00,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v00.cif,NiH9C11(NO)2,False,0.0,0,,,0.0,none,False,False,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04
finetune_000266_v01,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v01.cif,ZnH9C11(NO)2,True,0.0,0,Zn,,0.1151551731149595,"substitution,noise",False,False,0.1032282410197356,0.10962437280357062,2.7077565526343722e+25,2.875532033240315e+25,2.6908148796367106,1.4799481838001909,1.0619610653116929,50,5,5.4,0.552,0.6263098274815748,0.04
finetune_000266_v02,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v02.cif,Zn2H18C25(NO)4,True,0.0,0,Zn,-CH3,0.14100274721623154,"substitution,noise,functional",False,True,0.04410250278742338,0.05,1.1568427373221471e+25,1.3115386477023723e+25,1.8172524453140793,1.2,1.133722506430143,53,5,5.433962264150943,0.560377358490566,0.6263098274815748,0.03773584905660377
finetune_000266_v03,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v03.cif,Ni2H15C23N4O3,True,0.12557420320159413,6,,-CH3,0.0859024936326026,"functional,defect,noise",False,True,0.12476957712957884,0.12742035710193378,3.2728024492584938e+25,3.3423344568644717e+25,2.9010129581052526,1.595557126957889,1.0212454031931355,47,5,5.553191489361702,0.5734042553191488,0.5538736317970011,0.0425531914893617
finetune_000266_v04,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v04.cif,CuH9C11(NO)2,True,0.0,0,Cu,,0.13763730161479532,"substitution,noise",False,False,0.10958639429448416,0.11556327710845138,2.8745358275913344e+25,3.0313140836574565e+25,2.7627410725802277,1.5195075899191253,1.054540372939965,50,5,5.36,0.552,0.5564746175702895,0.04
finetune_000266_v05,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v05.cif,NiH9C11(NO)2,True,0.0,0,,,0.04315597635449634,noise,False,False,0.11050820778470832,0.11439936982589449,2.8987157079593816e+25,3.0007838959891437e+25,2.7487932508246935,1.5118362879535816,1.035211520657062,50,5,5.32,0.552,0.5538736317970011,0.04
finetune_000266_v06,finetune_000266,NiH9C11(NO)2,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000266_v06.cif,ZnH9C11(NO)2,True,0.0,0,Zn,,0.0390657026238168,"noise,substitution",False,False,0.1032282410197356,0.10962437280357062,2.7077565526343722e+25,2.875532033240315e+25,2.6908148796367106,1.4799481838001909,1.0619610653116929,50,5,5.4,0.552,0.6263098274815748,0.04
finetune_000267_v00,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v00.cif,ErH4(CO2)4,False,0.0,0,,,0.0,none,False,False,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000267_v01,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v01.cif,Er2H7(C4O7)2,True,0.09771157011343207,3,,,0.08051079384025678,"defect,substitution,noise",False,False,0.031180190869252347,0.06291911178691534,1.2524582712063209e+25,2.527359832559191e+25,1.6615431157392562,1.2,2.0179193915378377,31,4,9.774193548387096,0.6209677419354841,0.7877935960643498,0.06451612903225806
finetune_000267_v02,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v02.cif,Er2H8C9O16,True,0.0,0,,-CH3,0.14319687264166084,"functional,noise",False,True,0.02319954452656024,0.05,9.318885042221818e+24,2.008419827284324e+25,1.5,1.2,2.155214725994167,35,4,9.314285714285715,0.6114285714285715,0.7877935960643498,0.05714285714285714
finetune_000267_v03,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v03.cif,Er2H8C8NO16,True,0.0,0,,-NH2,0.03147945616409061,"noise,functional,substitution",False,True,0.023134201463416715,0.05,9.292637781503227e+24,2.0084198272843235e+25,1.5,1.2,2.1613021776034733,35,5,9.342857142857143,0.61,0.7556612997897934,0.05714285714285714
finetune_000267_v04,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v04.cif,ErH4(CO2)4,True,0.0,0,,,0.1372110895157344,noise,False,False,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000267_v05,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v05.cif,ErH4(CO2)4,True,0.0,0,,,0.03709827883071086,"substitution,noise",False,False,0.023600667038622233,0.05,9.4800095235009e+24,2.008419827284324e+25,1.5,1.2,2.1185841873950237,34,4,9.411764705882353,0.6088235294117648,0.7877935960643498,0.058823529411764705
finetune_000267_v06,finetune_000267,ErH4(CO2)4,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000267_v06.cif,Er2H8C9O16,True,0.0,0,,-CH3,0.08879785038773205,"substitution,noise,functional",False,True,0.02319954452656024,0.05,9.318885042221818e+24,2.008419827284324e+25,1.5,1.2,2.155214725994167,35,4,9.314285714285715,0.6114285714285715,0.7877935960643498,0.05714285714285714
finetune_000268_v00,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v00.cif,CuHC4O3,False,0.0,0,,,0.0,none,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000268_v01,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v01.cif,ZnHC4O3,True,0.0,0,Zn,,0.11698564892689269,"noise,substitution",False,False,0.13224532090732105,0.17686096140228846,2.389732554794834e+25,3.1959572878314488e+25,2.6368385027361887,1.4502611765049038,1.3373702766106526,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111
finetune_000268_v02,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v02.cif,CuHC4O3,True,0.0,0,,,0.042154333816021405,noise,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000268_v03,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v03.cif,Cu3H3C12N2O9,True,0.0,0,,-NH2,0.06199956876453524,"functional,noise",False,True,0.0983498284617901,0.1375819281165317,1.7772257288281578e+25,2.4861674523965486e+25,2.325670781054876,1.279118929580182,1.3989035900554079,58,5,8.551724137931034,0.6862068965517241,0.5564746175702895,0.10344827586206896
finetune_000268_v04,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v04.cif,Zn3H3C12N2O9,True,0.0,0,Zn,-NH2,0.051561012589659186,"noise,substitution,functional",False,True,0.08860444239244059,0.12530794620479802,1.601122210085974e+25,2.264371067086337e+25,2.219508674989716,1.220729771244344,1.4142399954371683,58,5,8.655172413793103,0.6862068965517241,0.6263098274815748,0.10344827586206896
finetune_000268_v05,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v05.cif,Cu3H3C14O9,True,0.0,0,,-CH3,0.13344307756921042,"functional,noise",False,True,0.08726527070183297,0.12111978070376517,1.5769227740412955e+25,2.188689028780414e+25,2.182102157743548,1.2001561867589514,1.3879494067875628,58,4,8.482758620689655,0.6896551724137931,0.577510822409416,0.10344827586206896
finetune_000268_v06,finetune_000268,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000268_v06.cif,Zn3H3C14O9,True,0.0,0,Zn,-CH3,0.11651917244530119,"substitution,functional,noise",False,True,0.07756495351703747,0.10884579879203171,1.4016336703565822e+25,1.9668926434702057e+25,2.0685850244385082,1.2,1.403285812169323,58,4,8.586206896551724,0.6896551724137931,0.6504229393248673,0.10344827586206896
finetune_000269_v00,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v00.cif,CuHC4O3,False,0.0,0,,,0.0,none,False,False,0.14306361389834307,0.18913494331402203,2.5852239851953995e+25,3.417753673141659e+25,2.7268008935398664,1.4997404914469266,1.3220338712288924,54,4,8.666666666666666,0.688888888888889,0.577510822409416,0.1111111111111111
finetune_000269_v01,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v01.cif,CoHC4O3,True,0.0,0,Co,,0.04544925523846109,"substitution,noise",False,False,0.13968602411458594,0.17936534669415483,2.5241894154457186e+25,3.241212658839369e+25,2.6554419477843303,1.4604930712813817,1.2840607915579263,54,4,8.444444444444445,0.688888888888889,0.5829397481729994,0.1111111111111111
finetune_000269_v02,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v02.cif,Cu3H3C14O9,True,0.0,0,,-CH3,0.0542086768635965,"functional,noise",False,True,0.08726527070183297,0.12111978070376517,1.5769227740412955e+25,2.188689028780414e+25,2.182102157743548,1.2001561867589514,1.3879494067875628,58,4,8.482758620689655,0.6896551724137931,0.577510822409416,0.10344827586206896
finetune_000269_v03,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v03.cif,Cu3H3C12N2O9,True,0.0,0,,-NH2,0.0408321466058823,"functional,noise",False,True,0.0983498284617901,0.1375819281165317,1.7772257288281578e+25,2.4861674523965486e+25,2.325670781054876,1.279118929580182,1.3989035900554079,58,5,8.551724137931034,0.6862068965517241,0.5564746175702895,0.10344827586206896
finetune_000269_v04,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v04.cif,ZnHC4O3,True,0.0,0,Zn,,0.060474362725115804,"substitution,noise",False,False,0.13224532090732105,0.17686096140228846,2.389732554794834e+25,3.1959572878314488e+25,2.6368385027361887,1.4502611765049038,1.3373702766106526,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111
finetune_000269_v05,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v05.cif,Cu3H3C12N2O9,True,0.0,0,,-NH2,0.06639280845708029,"noise,functional",False,True,0.0983498284617901,0.1375819281165317,1.7772257288281578e+25,2.4861674523965486e+25,2.325670781054876,1.279118929580182,1.3989035900554079,58,5,8.551724137931034,0.6862068965517241,0.5564746175702895,0.10344827586206896
finetune_000269_v06,finetune_000269,CuHC4O3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000269_v06.cif,ZnHC4O3,True,0.0,0,Zn,,0.050276650353721135,"substitution,noise",False,False,0.13224532090732105,0.17686096140228846,2.389732554794834e+25,3.1959572878314488e+25,2.6368385027361887,1.4502611765049038,1.3373702766106526,54,4,8.777777777777779,0.688888888888889,0.6504229393248673,0.1111111111111111
finetune_000270_v00,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v00.cif,LiC6N4F3,False,0.0,0,,,0.0,none,False,False,0.039745277462582225,0.05,8.573472372599009e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.258011094451963,56,4,6.714285714285714,0.6964285714285714,1.0861946188413936,0.07142857142857142
finetune_000270_v01,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v01.cif,LiC6N5F3,True,0.0,0,,-NH2,0.10679316019222221,"functional,noise",False,True,0.03704329418751869,0.05,7.990626297822185e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.349771965389809,60,4,6.733333333333333,0.6933333333333332,1.0861946188413936,0.06666666666666667
finetune_000270_v02,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v02.cif,LiC7N4F3,True,0.0,0,,-CH3,0.09290465620023301,"functional,noise",False,True,0.03740567005846954,0.05,8.068794566266617e+24,1.0785523362706945e+25,1.954323412334816,1.2,1.336695744838791,60,4,6.666666666666667,0.6966666666666669,1.0861946188413936,0.06666666666666667
finetune_000270_v03,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v03.cif,Li4C20N19F12,True,0.11219047141570894,5,,-NH2,0.046538558688599,"functional,defect,noise",False,True,0.04005938090904624,0.05,8.641227773801898e+24,1.0785523362706948e+25,1.954323412334816,1.2,1.2481470972685194,55,4,6.781818181818182,0.6936363636363635,1.0861946188413936,0.07272727272727272
finetune_000270_v04,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v04.cif,Li4C27(N4F3)4,True,0.030683879110792057,1,,-CH3,0.08135444866235125,"functional,defect,substitution,noise",False,True,0.03796436351619246,0.05,8.189310593083861e+24,1.0785523362706948e+25,1.954323412334816,1.2,1.3170245822420843,59,4,6.677966101694915,0.6966101694915255,1.0861946188413936,0.06779661016949153
finetune_000270_v05,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v05.cif,Li2C25(N5F4)3,True,0.13322930276135386,5,,-CH3,0.12686414101762333,"noise,defect,functional",False,True,0.04422477226313079,0.05448518723728679,9.539746289087827e+24,1.175302519738438e+25,2.0400962449372257,1.2,1.232006055635698,54,4,6.833333333333333,0.6694444444444445,1.0861946188413936,0.037037037037037035
finetune_000270_v06,finetune_000270,LiC6N4F3,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000270_v06.cif,Li3C23(N4F3)4,True,0.058776780909914686,2,,,0.05269142296406501,"defect,noise,substitution",False,False,0.04465390089321633,0.05478908340823185,9.632313826395705e+24,1.1818578782415682e+25,2.0457777464217983,1.2,1.2269719400160004,54,4,6.796296296296297,0.6824074074074074,1.0861946188413936,0.05555555555555555
finetune_000271_v00,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v00.cif,Fe2C4Cl2O9,False,0.0,0,,,0.0,none,False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000271_v01,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v01.cif,Fe4C9(Cl2O9)2,True,0.0,0,,-CH3,0.03525481709503288,"functional,substitution,defect,noise",False,True,0.10261053326367507,0.15979331500862493,2.764554291364819e+25,4.305184669524468e+25,3.5089314160668676,1.9299122788367773,1.5572798418073615,35,4,10.571428571428571,0.7628571428571428,0.6185668920981788,0.11428571428571428
finetune_000271_v02,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v02.cif,Fe4C8N(Cl2O9)2,True,0.0,0,,-NH2,0.1361315336787997,"substitution,functional,defect,noise",False,True,0.10627214966157594,0.1659293904211081,2.8632063205881394e+25,4.470504087270088e+25,3.5756683912332416,1.966617615178283,1.5613628871676244,35,5,10.6,0.7614285714285713,0.5657066377549409,0.11428571428571428
finetune_000271_v03,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v03.cif,Fe2C4Cl2O9,True,0.0,0,,,0.10756845904876361,"substitution,noise,defect",False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000271_v04,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v04.cif,Fe4C9(ClO6)3,True,0.057849443190145455,1,,-CH3,0.0612527937360354,"noise,functional,defect",False,True,0.12624866364625958,0.18744854819586543,3.4014177079215783e+25,5.050277703882042e+25,3.800463947931055,2.0902551713620805,1.4847566919289052,34,4,10.382352941176471,0.7558823529411764,0.6185668920981788,0.11764705882352941
finetune_000271_v05,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v05.cif,Fe2C4Cl2O9,True,0.0,0,,,0.13969384781293825,"substitution,noise",False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000271_v06,finetune_000271,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000271_v06.cif,Fe4C9(Cl2O9)2,True,0.0,0,,-CH3,0.05024375163869345,"functional,substitution,noise",False,True,0.10261053326367507,0.15979331500862493,2.764554291364819e+25,4.305184669524468e+25,3.5089314160668676,1.9299122788367773,1.5572798418073615,35,4,10.571428571428571,0.7628571428571428,0.6185668920981788,0.11428571428571428
finetune_000272_v00,finetune_000272,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000272_v00.cif,Fe2C4Cl2O9,False,0.0,0,,,0.0,none,False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000272_v01,finetune_000272,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000272_v01.cif,Fe2C4Cl2O9,True,0.0,0,,,0.04854987189128183,noise,False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
finetune_000272_v02,finetune_000272,Fe2C4Cl2O9,HF_COREMOF_GCMC,/home/rakeyma/Tüm_çalışmalar/MOF Radyoaktif Gaz Adsorpsiyonu/data/processed/augmented_cif/finetune_000272_v02.cif,Fe2C4Cl2O9,True,0.0,0,,,0.044491041818887696,"substitution,noise",False,False,0.12079591757760155,0.18514518171862593,3.2545086912313033e+25,4.988219926023356e+25,3.7770417350350907,2.0773729542693,1.5327105868431787,34,4,10.705882352941176,0.7647058823529411,0.6185668920981788,0.11764705882352941
